date_in,date_out,app_date,hours_in_custody,age_group,gender,citizenship,border,sector,field_office,source
1/20/2017 15:35,1/21/2017 23:31,NA,31.91666667,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 18:13,NA,50.61666667,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 18:13,NA,50.61666667,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 15:05,NA,47.48333333,1-2 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 15:05,NA,47.48333333,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 15:05,NA,47.48333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 15:05,NA,47.48333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 9:00,NA,41.4,1-2 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/23/2017 13:09,NA,69.55,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/23/2017 13:09,NA,69.55,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/24/2017 13:44,NA,94.13333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/24/2017 13:44,NA,94.13333333,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/23/2017 16:02,NA,72.43333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/23/2017 16:02,NA,72.43333333,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/24/2017 18:49,NA,99.21666667,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 15:05,NA,47.48333333,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 15:05,NA,47.48333333,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 15:05,NA,47.48333333,Under 1 year,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/23/2017 13:09,NA,69.55,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/21/2017 23:31,NA,31.91666667,Under 1 year,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 15:05,NA,47.48333333,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/24/2017 8:44,NA,89.13333333,3-5 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/22/2017 18:13,NA,50.61666667,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/24/2017 15:52,NA,96.26666667,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/23/2017 13:09,NA,69.55,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:35,1/24/2017 15:52,NA,96.26666667,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 15:50,1/21/2017 4:34,NA,12.71666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:00,1/21/2017 9:41,NA,17.68333333,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:00,1/22/2017 11:16,NA,43.25,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:00,1/22/2017 11:16,NA,43.25,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:00,1/23/2017 1:27,NA,57.43333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:00,1/22/2017 13:00,NA,44.98333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:00,1/22/2017 13:00,NA,44.98333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:00,1/22/2017 18:13,NA,50.2,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:00,1/21/2017 9:30,NA,17.48333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:05,1/22/2017 13:00,NA,44.9,6-8 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:19,1/24/2017 17:30,NA,97.16666667,15-18 years,Female,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:19,1/24/2017 17:30,NA,97.16666667,15-18 years,Male,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:19,1/25/2017 13:21,NA,117.0166667,15-18 years,Male,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:30,1/21/2017 4:34,NA,12.05,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/22/2017 13:23,NA,44.7,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/25/2017 13:20,NA,116.65,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/25/2017 13:21,NA,116.6833333,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/25/2017 13:20,NA,116.6666667,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/24/2017 8:44,NA,88.05,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/23/2017 13:10,NA,68.48333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/22/2017 11:27,NA,42.76666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/24/2017 13:44,NA,93.05,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/24/2017 13:44,NA,93.05,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/24/2017 8:44,NA,88.05,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/24/2017 9:28,NA,88.78333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/24/2017 9:28,NA,88.78333333,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:40,1/23/2017 13:10,NA,68.48333333,9-11 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 16:45,1/21/2017 15:50,NA,23.06666667,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:00,1/21/2017 6:37,NA,13.6,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:02,1/21/2017 10:35,NA,17.53333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:10,1/22/2017 11:27,NA,42.26666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:10,1/23/2017 16:02,NA,70.85,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:10,1/22/2017 13:01,NA,43.83333333,6-8 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:10,1/23/2017 9:15,NA,64.06666667,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:10,1/22/2017 11:02,NA,41.85,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:10,1/22/2017 11:27,NA,42.26666667,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:10,1/23/2017 9:15,NA,64.06666667,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:10,1/22/2017 11:27,NA,42.26666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:15,1/21/2017 8:18,NA,15.03333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:15,1/21/2017 8:59,NA,15.71666667,15-18 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:15,1/21/2017 8:59,NA,15.71666667,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:30,1/21/2017 9:19,NA,15.8,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:35,1/25/2017 8:18,NA,110.7166667,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:35,1/26/2017 7:30,NA,133.9166667,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 17:50,1/21/2017 13:11,NA,19.33333333,15-18 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 3:44,NA,33.71666667,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 13:00,NA,42.98333333,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 8:12,NA,38.18333333,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 11:26,NA,41.41666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/21/2017 16:27,NA,22.43333333,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 11:00,NA,40.98333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 15:05,NA,45.06666667,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 13:00,NA,42.98333333,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 8:29,NA,62.46666667,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 13:09,NA,67.13333333,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 13:09,NA,67.13333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 18:13,NA,48.2,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 18:13,NA,48.2,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 18:13,NA,48.2,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 11:02,NA,41.01666667,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 10:41,NA,40.66666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 10:41,NA,40.66666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 18:13,NA,48.2,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 16:02,NA,70.01666667,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 13:00,NA,42.98333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 9:15,NA,63.23333333,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 13:00,NA,42.98333333,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 13:00,NA,42.98333333,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 1:27,NA,55.43333333,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/24/2017 15:52,NA,93.85,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/24/2017 13:44,NA,91.71666667,12-14 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 1:30,NA,55.48333333,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/21/2017 17:25,NA,23.4,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/21/2017 17:25,NA,23.4,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 1:27,NA,55.43333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 1:27,NA,55.43333333,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 18:13,NA,48.2,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 13:00,NA,42.98333333,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 11:15,NA,41.23333333,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 10:41,NA,40.66666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 10:41,NA,40.66666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 1:30,NA,55.48333333,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 10:41,NA,40.66666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 11:02,NA,41.01666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 10:41,NA,40.66666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 10:41,NA,40.66666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 12:07,NA,66.1,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/21/2017 22:31,NA,28.5,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/21/2017 22:31,NA,28.5,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 16:02,NA,70.01666667,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 13:00,NA,42.98333333,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/24/2017 15:52,NA,93.85,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/24/2017 13:44,NA,91.71666667,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 15:05,NA,45.06666667,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/22/2017 15:05,NA,45.06666667,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 1:27,NA,55.43333333,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:00,1/23/2017 1:27,NA,55.43333333,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:31,1/22/2017 17:24,NA,46.86666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:31,1/23/2017 8:29,NA,61.95,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:31,1/24/2017 8:44,NA,86.2,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:31,1/22/2017 13:00,NA,42.46666667,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:35,1/23/2017 12:02,NA,65.43333333,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:35,1/23/2017 12:02,NA,65.43333333,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:40,1/21/2017 9:19,NA,14.63333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:40,1/21/2017 9:19,NA,14.63333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:53,1/26/2017 7:30,NA,132.6166667,6-8 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 18:53,1/22/2017 13:23,NA,42.5,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:00,1/23/2017 16:02,NA,69.01666667,1-2 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:00,1/22/2017 11:15,NA,40.23333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:00,1/23/2017 9:15,NA,62.23333333,Under 1 year,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:00,1/25/2017 0:54,NA,101.8833333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:00,1/24/2017 13:44,NA,90.71666667,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:00,1/22/2017 11:14,NA,40.21666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:05,1/23/2017 1:27,NA,54.35,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:05,1/21/2017 16:27,NA,21.35,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:05,1/22/2017 13:00,NA,41.9,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/21/2017 23:30,NA,27.98333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/22/2017 17:23,NA,45.86666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/24/2017 1:25,NA,77.9,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/24/2017 1:25,NA,77.9,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/22/2017 17:23,NA,45.86666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/24/2017 15:52,NA,92.35,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/22/2017 17:22,NA,45.85,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/24/2017 15:52,NA,92.35,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/21/2017 22:31,NA,27,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/24/2017 8:44,NA,85.21666667,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/24/2017 8:44,NA,85.21666667,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/24/2017 18:49,NA,95.3,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/24/2017 8:44,NA,85.21666667,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/24/2017 13:44,NA,90.21666667,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:30,1/21/2017 23:30,NA,27.98333333,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:45,1/21/2017 16:28,NA,20.7,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:45,1/22/2017 15:05,NA,43.31666667,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:45,1/24/2017 1:25,NA,77.65,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:45,1/24/2017 1:25,NA,77.65,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:45,1/23/2017 13:10,NA,65.4,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:45,1/21/2017 22:30,NA,26.73333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:45,1/22/2017 15:05,NA,43.31666667,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:48,1/24/2017 15:52,NA,92.05,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 19:48,1/23/2017 16:02,NA,68.21666667,6-8 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:00,1/21/2017 17:25,NA,21.4,6-8 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:00,1/23/2017 1:27,NA,53.43333333,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:00,1/23/2017 1:27,NA,53.43333333,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:00,1/21/2017 15:30,NA,19.48333333,Under 1 year,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:10,1/23/2017 1:27,NA,53.26666667,1-2 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:10,1/23/2017 1:27,NA,53.26666667,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:10,1/22/2017 18:13,NA,46.03333333,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:20,1/21/2017 23:30,NA,27.15,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:20,1/21/2017 9:30,NA,13.15,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:30,1/22/2017 11:14,NA,38.71666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:45,1/22/2017 11:14,NA,38.46666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:45,1/21/2017 22:30,NA,25.73333333,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 20:45,1/22/2017 11:03,NA,38.28333333,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/21/2017 7:24,NA,10.4,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 9:28,NA,84.45,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/25/2017 0:54,NA,99.88333333,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/22/2017 17:23,NA,44.36666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/22/2017 17:24,NA,44.38333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/22/2017 22:29,NA,49.46666667,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/25/2017 0:54,NA,99.88333333,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/22/2017 17:23,NA,44.36666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/22/2017 18:13,NA,45.2,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 1:25,NA,76.4,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 15:52,NA,90.85,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/23/2017 16:02,NA,67.01666667,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/23/2017 18:45,NA,69.73333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 1:25,NA,76.4,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 1:25,NA,76.4,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/22/2017 18:13,NA,45.2,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 9:28,NA,84.45,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 9:28,NA,84.45,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/23/2017 8:17,NA,59.26666667,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 8:44,NA,83.71666667,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/22/2017 17:24,NA,44.38333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/25/2017 9:52,NA,108.85,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 1:25,NA,76.4,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/22/2017 17:24,NA,44.4,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/23/2017 12:07,NA,63.1,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 9:28,NA,84.45,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 8:44,NA,83.73333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 8:44,NA,83.71666667,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/20/2017 21:00,1/24/2017 9:28,NA,84.45,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
