age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
65,12,1,2,nan,1,3,1,1,5,1,7,nan,nan,1,nan,nan,7,2,1,9,0,nan,3
44,12,5,0,1,1,nan,2,2,3,4,2,nan,1,4,4,1,1,2,2,8,3,2,1
55,12,1,2,3,1,nan,1,1,6,1,0,2,1,3,4,nan,12,2,1,10,0,nan,1
71,15,5,0,3,1,3,1,1,4,1,2,nan,1,nan,2,4,nan,nan,1,nan,nan,nan,2
64,16,1,3,2,2,nan,1,1,2,4,0,nan,1,nan,3,8,nan,nan,nan,nan,nan,1,2
nan,18,1,nan,2,1,nan,1,1,5,2,2,1,1,3,nan,2,nan,nan,1,nan,nan,2,1
69,12,3,0,2,2,3,1,1,4,1,0,nan,1,nan,6,1,nan,nan,nan,nan,nan,nan,2
70,12,3,2,3,2,nan,1,1,4,2,3,nan,1,4,6,2,nan,nan,nan,nan,nan,1,1
nan,15,5,0,nan,2,3,1,1,3,4,0,1,nan,4,nan,nan,6,2,4,7,3,nan,3
25,16,5,0,nan,2,3,1,1,2,4,2,nan,nan,4,nan,nan,4,2,1,9,1,nan,3
68,14,1,2,nan,2,3,3,3,4,1,3,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
40,12,5,0,2,1,3,1,1,4,4,0,nan,1,nan,2,0,6,2,1,8,1,nan,2
70,16,1,0,8,1,nan,1,1,5,2,1,nan,1,nan,4,1,nan,nan,nan,nan,nan,nan,2
70,14,1,2,2,2,nan,1,1,4,4,1,1,1,3,8,6,nan,nan,nan,nan,nan,nan,1
nan,20,3,1,8,2,nan,3,4,4,7,3,nan,1,4,2,10,2,2,1,8,0,nan,1
36,14,5,0,2,1,nan,1,1,2,3,2,1,1,4,2,12,3,2,1,5,28,nan,1
68,18,1,0,8,1,nan,1,1,2,4,1,1,1,4,8,0,nan,nan,nan,nan,nan,1,1
64,12,1,1,nan,1,3,1,1,4,1,1,1,nan,4,nan,nan,8,2,1,10,0,1,3
57,16,5,0,2,1,nan,1,1,2,4,0,nan,1,nan,5,10,6,2,1,nan,0,nan,2
79,18,3,2,nan,1,3,1,1,4,2,3,1,nan,3,nan,nan,nan,nan,nan,nan,nan,nan,3
69,12,1,3,2,1,nan,1,1,5,2,0,nan,1,4,4,2,nan,nan,nan,nan,nan,nan,1
66,14,3,3,8,1,nan,1,1,5,1,5,2,1,4,4,2,4,1,2,9,0,nan,1
72,16,1,3,8,1,nan,1,1,6,2,2,nan,2,3,3,4,nan,nan,nan,nan,nan,nan,1
19,13,5,0,2,1,nan,1,1,6,4,0,nan,1,1,10,20,nan,nan,nan,nan,nan,nan,1
52,16,1,1,2,1,3,1,1,4,4,2,nan,1,nan,7,60,1,2,1,8,20,nan,2
53,13,3,1,nan,2,3,3,4,5,2,5,2,nan,4,nan,nan,4,1,2,7,0,nan,3
43,14,1,4,4,2,nan,1,1,4,2,3,nan,1,nan,2,4,1,2,2,10,nan,2,2
54,20,3,2,nan,2,3,1,1,4,2,1,1,nan,4,nan,nan,1,2,1,8,0,nan,3
35,13,1,1,2,1,nan,1,1,nan,4,2,1,1,4,2,0,3,2,4,6,20,nan,1
56,14,5,0,nan,2,3,1,1,6,1,7,1,nan,1,nan,nan,nan,nan,1,nan,nan,nan,3
77,13,1,2,nan,1,3,1,1,7,1,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3
73,12,1,5,nan,1,3,1,1,5,1,6,1,nan,4,nan,nan,nan,nan,nan,nan,nan,3,3
71,11,1,4,8,1,nan,1,1,6,1,1,nan,2,1,5,nan,nan,nan,nan,nan,nan,nan,1
68,16,1,2,nan,2,3,1,1,6,1,7,nan,nan,1,nan,nan,4,2,1,nan,0,nan,3
69,16,1,1,3,1,3,1,1,4,1,4,nan,1,nan,8,nan,6,2,2,6,0,nan,2
34,10,5,2,8,2,3,1,1,4,2,3,nan,2,nan,0,0,nan,nan,2,nan,nan,nan,2
54,13,1,4,1,1,nan,2,2,4,1,3,nan,1,nan,2,4,2,2,2,9,0,2,2
30,15,5,0,2,2,nan,1,1,4,1,0,nan,1,nan,1,1,nan,nan,1,nan,nan,nan,2
72,13,2,3,3,2,nan,1,1,7,1,8,nan,2,nan,4,2,2,2,1,9,0,2,2
32,13,5,2,8,2,nan,1,1,2,1,8,nan,1,nan,1,0,nan,nan,1,nan,nan,nan,2
33,12,1,2,3,1,3,1,1,7,1,7,nan,1,nan,1,2,4,2,1,10,1,nan,2
66,10,1,3,3,2,3,2,2,nan,1,5,nan,2,nan,8,1,nan,nan,nan,nan,nan,nan,2
81,12,2,3,nan,1,3,1,1,6,1,8,nan,nan,1,nan,nan,6,2,1,9,0,nan,3
72,13,2,2,nan,2,3,1,1,7,1,7,2,nan,1,nan,nan,5,2,1,9,3,3,3
45,12,1,3,3,1,nan,1,1,7,11,8,2,1,1,2,7,3,2,1,9,3,nan,1
42,14,1,3,nan,2,nan,3,15,4,11,8,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
34,12,1,5,nan,2,3,1,1,5,1,3,1,nan,3,nan,nan,nan,nan,2,nan,nan,nan,3
57,14,3,6,4,1,nan,1,1,3,1,2,nan,1,4,4,15,3,2,1,8,0,nan,1
68,14,3,1,2,2,nan,1,1,3,1,7,2,1,1,7,nan,nan,nan,nan,nan,nan,nan,1
30,16,5,0,2,2,nan,1,1,7,1,8,nan,2,1,5,8,2,2,1,9,3,3,1
53,16,1,2,nan,2,3,1,1,4,1,7,2,nan,1,nan,nan,6,2,2,9,4,nan,3
nan,16,1,0,nan,2,nan,nan,nan,5,1,5,nan,2,1,2,0,nan,nan,nan,nan,nan,nan,1
nan,nan,5,0,8,1,nan,1,1,6,1,8,2,2,1,1,2,6,2,1,nan,0,nan,1
69,12,1,3,nan,2,3,2,2,1,1,7,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
19,13,5,0,8,1,nan,1,1,4,1,6,2,1,3,4,0,8,2,1,9,0,nan,1
83,16,1,2,2,1,nan,1,1,4,1,3,1,1,4,9,0,nan,nan,nan,nan,nan,nan,1
81,13,1,1,nan,1,3,1,1,6,1,8,2,nan,1,nan,nan,5,2,1,nan,0,nan,3
74,16,2,2,nan,2,3,1,1,4,1,3,2,nan,2,nan,nan,nan,nan,2,nan,nan,nan,3
nan,17,1,0,nan,2,1,1,1,4,1,nan,1,nan,4,nan,nan,8,2,2,9,0,nan,3
62,14,1,2,2,2,nan,1,1,4,1,3,2,1,4,4,1,nan,nan,nan,nan,nan,nan,1
41,16,1,0,0,1,nan,1,1,2,5,4,nan,1,nan,1,3,4,2,2,7,1,1,2
19,13,5,0,2,1,nan,1,1,5,nan,2,nan,1,4,4,7,nan,nan,nan,nan,nan,nan,1
31,20,5,0,2,2,nan,1,1,2,4,1,1,1,4,2,3,3,2,1,9,3,1,1
20,13,5,0,2,1,3,1,1,3,4,0,nan,1,nan,3,63,nan,nan,nan,nan,nan,nan,2
22,16,5,0,nan,1,3,2,2,4,11,5,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,2,3
21,15,5,0,nan,2,2,1,1,2,4,0,1,nan,4,nan,nan,nan,nan,1,nan,nan,1,3
22,16,1,0,8,2,nan,1,1,2,1,3,1,1,4,3,3,6,2,2,8,4,nan,1
29,18,1,0,2,1,1,1,1,1,4,0,nan,1,nan,1,5,6,2,1,8,10,nan,2
20,15,5,0,nan,2,3,1,1,2,4,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
66,13,1,1,nan,1,3,1,1,6,9,7,2,nan,1,nan,nan,4,2,1,nan,0,1,3
53,10,3,2,3,1,nan,nan,nan,1,4,2,nan,1,nan,15,8,nan,nan,2,nan,nan,nan,2
30,12,1,0,1,1,nan,1,1,3,4,0,1,1,4,12,0,nan,nan,nan,nan,nan,nan,1
52,13,3,3,nan,2,3,1,1,7,1,0,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
33,12,5,1,nan,2,3,1,1,4,4,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
42,20,1,0,nan,2,3,1,1,4,4,0,2,nan,4,nan,nan,2,2,2,9,10,nan,3
80,8,2,2,5,1,nan,1,1,6,1,5,1,1,1,9,nan,nan,nan,3,nan,nan,nan,1
54,12,nan,2,2,2,nan,1,1,2,1,2,1,1,4,2,1,nan,nan,3,nan,nan,nan,1
56,15,1,2,2,2,nan,1,1,6,1,6,nan,2,nan,3,8,2,2,1,8,0,2,2
38,14,1,4,nan,1,3,1,1,7,1,8,nan,nan,1,nan,nan,5,2,1,9,0,3,3
60,16,1,0,nan,1,3,1,1,3,1,0,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,1,3
75,16,3,1,nan,1,3,1,1,2,6,0,1,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
41,18,1,2,8,1,nan,1,1,7,1,8,nan,2,1,0,20,1,2,2,8,0,3,1
62,16,1,2,8,2,nan,1,1,6,1,7,nan,1,1,2,1,1,2,2,9,1,nan,1
29,16,1,1,3,2,nan,1,1,6,1,7,nan,2,nan,1,10,1,2,1,10,2,nan,2
82,14,1,4,8,2,nan,1,1,6,1,7,nan,2,1,4,4,nan,nan,nan,nan,nan,3,1
76,15,1,2,nan,2,3,1,1,4,2,3,2,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,3
29,10,3,1,8,1,nan,nan,nan,4,4,4,nan,1,nan,0,0,nan,nan,3,nan,nan,3,2
28,12,5,0,3,1,nan,1,1,7,1,6,nan,1,1,1,4,6,2,1,10,0,nan,1
30,12,5,3,8,2,nan,1,1,4,1,0,nan,1,4,2,10,2,2,2,10,5,2,1
75,12,1,1,nan,1,3,1,1,nan,1,8,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
64,16,5,0,nan,1,3,1,1,6,1,7,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
81,16,1,2,8,1,nan,1,1,6,1,7,2,2,1,2,7,nan,nan,nan,nan,nan,2,1
63,16,5,0,2,2,nan,1,1,3,1,1,nan,1,nan,2,nan,nan,nan,nan,nan,nan,nan,2
39,18,1,4,3,1,nan,1,1,4,1,0,nan,1,nan,3,0,6,2,1,7,0,nan,2
39,14,5,4,nan,2,3,2,2,3,4,3,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,2,3
nan,14,1,1,8,1,3,2,2,5,1,7,nan,1,nan,2,nan,nan,2,1,10,0,1,2
19,12,5,0,nan,1,3,1,1,6,11,4,2,nan,1,nan,nan,7,2,2,8,10,2,3
69,12,1,0,3,1,nan,2,2,4,1,7,1,1,1,24,1,nan,nan,2,nan,nan,2,1
73,12,2,3,nan,2,nan,2,2,4,1,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,3
20,12,5,0,8,1,nan,1,1,4,4,1,nan,2,1,2,1,2,2,2,6,0,nan,1
45,12,3,3,nan,2,3,1,1,5,1,1,1,nan,4,nan,nan,1,2,1,6,30,nan,3
38,9,1,3,3,2,nan,1,1,4,1,1,nan,1,nan,5,0,nan,nan,3,nan,nan,nan,2
78,12,1,2,nan,2,nan,1,1,4,1,7,2,nan,1,nan,nan,nan,nan,1,nan,nan,nan,3
nan,18,1,2,nan,2,nan,nan,nan,7,nan,8,nan,nan,1,nan,nan,nan,2,2,nan,nan,nan,3
29,nan,1,0,nan,1,3,1,1,7,1,7,2,nan,1,nan,nan,5,2,1,nan,0,nan,3
62,14,3,2,3,2,3,1,1,4,1,7,nan,1,nan,3,25,3,2,2,8,0,nan,2
44,16,1,2,2,2,nan,1,1,7,1,7,nan,1,1,1,5,3,2,2,9,5,2,1
67,17,1,3,3,2,nan,1,1,4,1,7,nan,1,nan,3,7,nan,nan,nan,nan,nan,nan,2
58,17,1,2,nan,2,3,1,1,4,4,2,2,nan,1,nan,nan,2,1,2,6,15,nan,3
70,12,2,3,nan,1,nan,2,2,4,1,5,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
51,12,1,2,2,2,3,1,1,7,1,7,nan,1,nan,0,20,2,2,2,nan,14,nan,2
61,18,1,3,2,2,3,1,1,3,2,3,nan,1,nan,2,10,nan,nan,nan,nan,nan,nan,2
40,16,1,2,nan,1,3,1,1,5,1,3,2,nan,nan,nan,nan,2,2,1,9,0,2,3
19,13,5,0,2,2,nan,1,1,6,1,7,2,1,nan,1,1,5,2,1,nan,nan,3,1
38,16,5,3,4,2,nan,1,1,4,11,2,1,nan,3,1,1,1,2,3,8,0,nan,1
71,12,1,2,2,1,nan,1,1,4,2,6,nan,1,nan,4,1,nan,2,1,nan,0,nan,2
38,17,1,1,8,1,nan,1,1,6,1,6,nan,1,1,0,25,1,2,2,9,5,nan,1
55,10,5,0,0,1,nan,1,1,7,4,0,2,1,1,4,0,nan,nan,nan,nan,nan,1,1
44,14,1,3,2,2,nan,1,1,7,1,7,nan,1,nan,1,1,2,2,1,9,0,nan,2
41,11,1,5,8,1,3,1,1,6,1,7,nan,1,nan,1,1,1,2,1,8,3,nan,2
23,12,5,0,0,1,3,2,2,3,4,2,nan,1,nan,9,2,1,2,1,9,4,nan,2
25,12,1,1,8,1,nan,1,1,4,4,0,nan,1,nan,3,0,4,2,1,7,0,nan,2
47,12,5,4,4,2,nan,1,1,4,4,0,nan,1,2,5,10,10,2,2,7,0,nan,1
64,12,3,4,2,2,nan,1,1,4,4,0,nan,1,1,4,0,nan,nan,nan,nan,nan,1,1
44,13,1,1,nan,2,3,1,1,3,1,1,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,1,3
nan,12,1,2,nan,nan,nan,1,1,4,1,7,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
68,12,5,0,nan,2,nan,2,2,4,11,7,nan,1,4,8,5,nan,nan,nan,nan,nan,1,1
78,12,1,0,nan,2,nan,1,1,7,1,7,2,nan,1,nan,nan,nan,2,1,nan,0,1,3
27,12,3,1,8,2,nan,1,1,nan,4,0,nan,1,4,4,0,0,2,2,8,0,nan,1
nan,13,nan,nan,8,2,nan,nan,nan,5,1,6,nan,2,1,1,0,nan,nan,nan,nan,nan,nan,1
62,14,5,0,4,nan,nan,1,1,4,4,0,2,1,4,8,nan,nan,nan,nan,nan,nan,nan,1
20,nan,5,0,1,2,nan,1,1,6,4,1,nan,2,nan,0,3,0,2,1,8,0,nan,2
72,12,3,2,nan,2,nan,1,1,4,1,8,nan,1,nan,6,1,nan,nan,nan,nan,nan,nan,2
48,16,5,0,3,2,nan,2,2,4,1,7,2,1,3,4,35,nan,nan,4,nan,nan,nan,1
63,14,5,0,nan,1,1,2,2,4,1,7,2,nan,4,nan,nan,16,2,1,9,0,nan,3
65,20,5,2,nan,2,3,2,2,2,4,7,2,nan,1,nan,nan,10,2,2,6,0,2,3
68,12,2,8,3,2,nan,2,2,4,11,6,nan,1,nan,8,0,nan,nan,nan,nan,nan,nan,2
64,16,5,0,8,2,nan,2,2,4,1,7,2,2,1,2,1,10,2,2,10,3,nan,1
21,15,5,0,3,2,nan,3,16,2,11,6,nan,1,4,0,0,3,2,2,nan,0,nan,1
42,12,5,0,2,1,nan,2,2,4,4,0,nan,1,nan,12,0,nan,nan,1,nan,nan,nan,2
51,14,1,3,2,1,3,3,15,4,nan,4,nan,1,nan,4,5,3,1,1,9,1,nan,2
30,12,5,0,2,1,3,1,1,5,1,1,nan,1,nan,2,2,3,2,1,9,0,nan,2
55,11,1,3,8,1,nan,1,1,4,1,6,nan,2,1,3,nan,nan,nan,nan,nan,nan,3,1
22,15,5,0,2,1,3,2,2,1,1,7,nan,1,nan,0,3,nan,nan,nan,nan,nan,nan,2
61,12,4,1,nan,1,3,2,2,1,1,7,2,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
35,12,5,0,0,2,nan,2,2,1,4,5,nan,1,nan,10,40,0,nan,1,nan,0,nan,2
49,10,3,3,nan,2,3,1,1,1,2,0,2,nan,4,nan,nan,nan,nan,4,nan,nan,nan,3
65,14,1,5,nan,1,2,1,1,5,1,0,2,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
27,16,5,1,3,1,nan,1,1,2,4,0,nan,1,nan,5,0,5,2,3,6,nan,nan,2
61,14,2,3,nan,2,3,2,2,4,1,7,2,nan,1,nan,nan,6,2,1,10,0,nan,3
65,15,2,2,nan,2,3,1,1,3,1,2,1,nan,2,nan,nan,3,2,2,7,7,nan,3
67,12,1,3,2,1,nan,1,1,5,2,0,nan,1,1,5,1,nan,nan,nan,nan,nan,2,1
42,17,3,1,nan,2,3,nan,nan,5,2,7,2,nan,1,nan,nan,5,2,1,10,0,nan,3
65,14,1,1,1,2,nan,1,1,4,1,2,nan,1,2,8,2,3,2,2,9,0,1,1
65,15,1,2,nan,2,3,1,1,nan,2,1,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
75,12,1,2,2,2,3,1,1,nan,1,2,nan,1,nan,15,25,nan,nan,nan,nan,nan,2,2
65,12,5,0,2,2,nan,1,1,4,2,2,nan,1,4,5,25,nan,nan,nan,nan,nan,nan,1
24,14,5,1,8,2,nan,2,2,6,4,0,1,1,4,8,2,nan,nan,4,nan,nan,2,1
75,13,3,3,2,2,nan,3,16,3,4,0,nan,1,2,8,3,nan,nan,nan,nan,nan,nan,1
75,8,3,3,2,2,3,1,1,5,4,1,nan,1,nan,7,2,nan,nan,nan,nan,nan,nan,2
63,12,2,3,4,2,nan,2,2,3,1,5,nan,1,1,4,1,nan,nan,nan,nan,nan,nan,1
44,13,5,2,nan,2,3,2,2,4,4,1,1,nan,4,nan,nan,5,2,1,8,0,nan,3
68,14,4,4,2,1,3,2,2,6,1,6,nan,1,nan,8,1,nan,nan,nan,nan,nan,2,2
83,16,1,8,nan,1,3,2,2,2,1,7,1,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
nan,10,4,2,2,2,nan,1,1,3,2,0,nan,1,nan,3,0,nan,nan,2,nan,nan,nan,2
29,15,5,1,8,2,nan,2,2,1,4,0,1,1,4,2,20,6,2,1,nan,nan,nan,1
78,13,1,3,nan,1,3,1,1,6,1,0,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
72,16,1,1,8,2,nan,1,1,6,2,2,nan,2,nan,3,1,nan,nan,nan,nan,nan,nan,2
68,12,1,2,nan,2,3,1,1,7,1,7,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,2,3
62,11,2,3,nan,2,3,1,1,6,2,2,2,nan,1,nan,nan,4,2,1,6,5,2,3
69,14,3,1,8,1,3,1,1,6,2,1,nan,1,nan,3,2,nan,nan,nan,nan,nan,nan,2
24,12,5,0,2,2,3,1,1,6,2,0,nan,1,nan,1,2,6,2,1,8,14,nan,2
44,14,1,3,3,1,nan,1,1,6,4,0,1,1,4,3,6,3,2,2,8,0,3,1
34,12,1,1,nan,1,3,1,1,6,nan,0,nan,nan,4,nan,nan,0,2,2,9,0,nan,3
66,14,1,2,8,1,nan,1,1,6,2,2,2,2,4,2,3,4,2,2,9,0,nan,1
59,14,1,3,nan,1,3,2,2,4,1,3,1,nan,1,nan,nan,5,2,1,9,0,nan,3
20,12,5,0,2,1,nan,1,1,2,4,0,nan,1,3,1,0,nan,nan,nan,nan,nan,nan,1
38,16,5,0,nan,2,3,1,1,4,2,2,nan,nan,4,nan,nan,3,2,2,5,nan,nan,3
52,16,3,2,4,2,nan,2,2,4,1,5,1,1,nan,2,15,1,2,1,8,0,1,1
37,14,1,3,nan,1,nan,1,1,nan,1,4,nan,1,1,3,7,nan,nan,1,nan,nan,nan,1
75,12,3,3,3,2,nan,1,1,6,1,7,nan,1,1,12,1,nan,nan,nan,nan,nan,nan,1
70,14,3,1,2,1,nan,1,1,2,6,0,nan,1,4,4,1,nan,nan,nan,nan,nan,2,1
59,15,1,1,nan,1,3,3,15,3,4,0,nan,nan,4,nan,nan,4,2,1,10,0,nan,3
59,14,3,1,nan,2,3,1,1,6,1,3,nan,2,nan,2,4,3,2,2,9,0,nan,2
35,12,5,2,3,1,3,2,2,4,1,5,nan,1,nan,3,0,2,2,1,8,0,nan,2
68,12,1,2,3,2,nan,1,1,5,2,5,nan,1,nan,5,0,nan,nan,nan,nan,nan,nan,1
35,14,3,2,2,2,nan,1,1,4,1,0,nan,1,nan,4,3,nan,nan,1,nan,nan,2,2
68,14,1,0,4,2,nan,1,1,6,1,7,nan,1,nan,8,0,nan,nan,nan,nan,nan,nan,2
80,12,1,2,nan,1,3,1,1,4,2,1,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,2,3
74,16,1,2,3,1,nan,1,1,5,2,7,2,1,nan,6,0,nan,nan,nan,nan,nan,nan,1
74,16,3,0,8,2,nan,1,1,4,1,6,nan,1,3,2,2,nan,nan,nan,nan,nan,1,1
53,14,2,2,nan,1,nan,2,2,nan,5,7,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,2,3
33,14,1,3,nan,2,3,2,2,5,1,8,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
38,13,4,2,2,2,nan,2,2,3,4,3,nan,1,nan,9,10,20,2,1,6,0,nan,2
70,14,1,4,nan,1,3,1,1,6,1,6,2,nan,1,nan,nan,8,2,2,9,0,2,3
25,12,5,3,nan,2,3,1,1,3,2,0,nan,nan,4,nan,nan,nan,nan,1,nan,nan,3,3
48,14,4,3,2,2,nan,1,1,4,2,2,nan,1,4,6,30,nan,nan,nan,nan,nan,nan,1
21,16,5,0,nan,1,3,2,2,1,1,2,nan,nan,2,nan,nan,3,2,2,5,0,nan,3
44,12,3,1,2,2,nan,2,2,nan,4,1,nan,1,nan,0,45,4,2,2,6,30,nan,2
44,20,4,4,nan,2,nan,2,2,5,1,1,nan,nan,4,nan,nan,20,1,1,nan,nan,nan,3
43,11,1,2,3,1,nan,3,3,2,4,0,nan,1,1,4,21,nan,nan,nan,nan,nan,nan,1
26,13,5,0,2,1,3,1,1,4,4,0,nan,1,nan,2,0,2,2,4,5,30,nan,2
59,13,4,7,3,2,nan,2,2,4,4,3,nan,1,3,1,0,0,1,3,9,0,nan,1
70,16,2,1,2,2,nan,2,2,4,1,7,1,1,1,3,0,nan,nan,nan,nan,nan,2,1
32,17,1,2,8,2,3,1,1,7,1,8,nan,2,nan,2,4,3,2,1,9,20,3,2
63,20,5,0,nan,1,1,1,1,4,3,4,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,2,3
33,14,4,0,8,2,nan,1,1,2,5,2,nan,1,nan,3,25,15,2,2,4,2,2,2
68,14,2,3,2,1,nan,2,2,3,1,4,nan,1,3,4,0,nan,nan,nan,nan,nan,2,1
77,11,4,2,8,1,3,2,2,2,1,7,nan,1,nan,12,nan,nan,nan,nan,nan,nan,nan,2
71,16,2,4,nan,2,3,1,1,4,11,7,nan,nan,1,nan,nan,nan,nan,nan,nan,nan,nan,3
77,12,3,1,3,1,nan,2,2,3,1,4,1,1,1,12,nan,nan,nan,nan,nan,nan,nan,1
25,16,5,0,nan,2,3,1,1,2,4,0,1,nan,4,nan,nan,5,2,2,9,10,2,3
26,12,5,0,3,1,nan,2,2,4,1,2,nan,1,1,3,5,7,2,2,6,10,1,1
35,13,5,0,8,2,nan,2,2,1,4,0,nan,1,4,5,2,nan,nan,4,nan,nan,nan,1
28,16,5,0,nan,2,3,1,1,2,4,1,nan,nan,4,nan,nan,nan,nan,3,nan,nan,1,3
52,12,5,0,8,1,nan,2,2,3,1,1,nan,1,1,8,nan,nan,nan,nan,nan,nan,1,1
38,12,5,2,3,1,nan,2,2,4,4,0,nan,2,1,2,1,3,2,2,5,0,nan,1
56,13,3,3,2,2,3,3,3,nan,4,0,nan,1,nan,2,1,6,2,1,6,20,nan,2
nan,10,4,3,nan,1,3,1,1,4,1,3,nan,nan,1,nan,nan,3,2,2,6,nan,nan,3
28,13,5,1,nan,2,2,2,2,4,4,4,nan,nan,4,nan,nan,2,2,2,8,5,2,3
36,12,5,2,4,2,nan,1,1,4,4,0,nan,2,nan,2,1,5,1,2,8,25,3,2
55,12,1,5,6,1,nan,2,2,3,1,5,1,1,2,5,3,1,2,2,8,0,nan,1
40,16,5,1,2,2,nan,2,2,3,1,6,nan,1,nan,0,7,3,2,2,5,30,2,2
67,18,2,0,nan,2,3,2,2,2,4,1,nan,nan,4,nan,nan,nan,nan,1,nan,nan,1,3
35,6,1,0,3,1,nan,3,16,2,4,8,nan,2,1,0,0,2,2,2,6,0,3,1
65,16,5,0,2,1,nan,1,1,2,4,0,1,1,4,0,2,nan,nan,nan,nan,nan,1,1
27,16,5,0,4,1,nan,3,15,5,9,1,2,1,3,0,0,nan,nan,nan,nan,nan,nan,1
43,16,5,0,2,1,nan,1,1,2,4,0,nan,1,nan,2,20,8,2,1,10,1,1,2
25,15,5,0,nan,1,3,2,2,2,4,1,1,nan,4,nan,nan,nan,nan,2,nan,nan,nan,3
38,9,1,3,3,1,nan,1,1,nan,4,0,2,1,4,1,1,4,2,1,7,2,2,1
71,12,1,0,nan,2,3,1,1,4,1,5,nan,nan,4,nan,nan,nan,nan,nan,nan,nan,1,3
68,20,1,2,nan,2,3,nan,nan,4,1,7,2,nan,2,nan,nan,nan,nan,nan,nan,nan,nan,3
37,15,3,5,8,2,3,2,2,4,1,1,nan,1,nan,5,38,12,1,1,7,0,3,2
31,12,5,2,nan,2,2,1,1,4,1,5,nan,nan,4,nan,nan,nan,nan,2,nan,nan,3,3
65,18,3,3,8,2,nan,2,2,4,4,0,nan,1,nan,5,2,nan,nan,nan,nan,nan,nan,2
55,12,5,0,nan,1,3,1,1,6,1,3,nan,nan,nan,nan,nan,5,2,1,8,0,nan,3
38,16,5,1,nan,1,3,1,1,4,4,0,nan,nan,4,nan,nan,1,2,2,6,2,nan,3
48,10,1,5,8,2,nan,2,2,4,1,8,2,1,1,0,8,2,2,1,nan,0,nan,1
27,12,5,1,nan,2,3,2,2,4,4,0,1,nan,3,nan,nan,4,2,3,6,20,3,3
48,13,5,2,2,1,nan,1,1,6,2,0,nan,1,1,6,0,nan,nan,2,nan,nan,nan,1
69,15,3,1,2,1,3,1,1,3,4,1,nan,1,nan,10,0,nan,nan,nan,nan,nan,nan,2
28,14,5,0,0,2,2,1,1,4,2,2,nan,1,nan,6,1,nan,nan,1,nan,nan,3,2
66,12,3,2,nan,2,nan,1,1,3,1,3,1,nan,3,nan,nan,nan,nan,nan,nan,nan,2,3
82,12,2,3,nan,2,3,1,1,6,1,7,2,nan,1,nan,nan,nan,nan,nan,nan,nan,2,3
82,18,2,3,2,1,nan,1,1,5,1,7,nan,1,nan,4,5,nan,nan,nan,nan,nan,1,2
38,16,4,0,8,1,nan,1,1,2,2,2,nan,1,nan,3,3,3,2,1,10,0,nan,2
65,16,1,1,8,2,nan,2,2,2,1,7,1,1,nan,3,25,3,2,1,10,0,nan,1
39,17,1,3,8,1,nan,1,1,6,1,7,nan,2,1,1,20,2,nan,4,4,nan,1,1
34,14,5,1,3,2,nan,2,2,4,1,5,nan,1,nan,2,8,1,2,2,7,2,nan,2
42,14,3,1,nan,2,3,2,2,4,1,6,1,nan,1,nan,nan,6,2,1,8,7,nan,3
54,15,5,3,2,2,3,2,2,4,4,0,nan,1,nan,5,1,3,2,2,8,0,nan,2
39,14,1,3,2,2,3,1,1,5,2,3,nan,1,nan,1,1,nan,nan,4,nan,nan,nan,2
30,12,5,0,3,1,3,1,1,4,4,0,nan,2,nan,2,1,0,2,1,6,nan,3,2
nan,13,2,2,nan,2,3,1,1,4,1,3,1,nan,4,nan,nan,nan,nan,nan,nan,nan,nan,3
53,17,3,3,8,2,nan,1,1,5,1,6,nan,2,nan,1,0,2,2,1,9,0,nan,2
